order_item_id,order_id,product_id,quantity,total_sales
20364,ORD0101,136,5,75.0
20365,ORD0101,146,5,75.0
20366,ORD0101,156,5,75.0
20367,ORD0102,5,2,1000.0
20368,ORD0102,15,2,1000.0
20369,ORD0102,25,2,1000.0
20370,ORD0102,35,2,1000.0
20371,ORD0102,45,2,1000.0
20372,ORD0102,55,2,1000.0
20373,ORD0102,65,2,1000.0
20374,ORD0102,75,2,1000.0
20375,ORD0102,85,2,1000.0
20376,ORD0102,95,2,1000.0
20377,ORD0102,105,2,1000.0
20378,ORD0102,115,2,1000.0
20379,ORD0102,125,2,1000.0
20380,ORD0102,135,2,1000.0
20381,ORD0102,145,2,1000.0
20382,ORD0102,155,2,1000.0
20383,ORD0103,4,2,40.0
20384,ORD0103,14,2,40.0
20385,ORD0103,24,2,40.0
20386,ORD0103,34,2,40.0
20387,ORD0103,44,2,40.0
20388,ORD0103,54,2,40.0
20389,ORD0103,64,2,40.0
20390,ORD0103,74,2,40.0
20391,ORD0103,84,2,40.0
20392,ORD0103,94,2,40.0
20393,ORD0103,104,2,40.0
20394,ORD0103,114,2,40.0
20395,ORD0103,124,2,40.0
20396,ORD0103,134,2,40.0
20397,ORD0103,144,2,40.0
20398,ORD0103,154,2,40.0
20399,ORD0104,7,5,200.0
20400,ORD0104,17,5,200.0
20401,ORD0104,27,5,200.0
20402,ORD0104,37,5,200.0
20403,ORD0104,47,5,200.0
20404,ORD0104,57,5,200.0
20405,ORD0104,67,5,200.0
20406,ORD0104,77,5,200.0
20407,ORD0104,87,5,200.0
20408,ORD0104,97,5,200.0
20409,ORD0104,107,5,200.0
20410,ORD0104,117,5,200.0
20411,ORD0104,127,5,200.0
20412,ORD0104,137,5,200.0
20413,ORD0104,147,5,200.0
20414,ORD0104,157,5,200.0
20415,ORD0105,7,1,40.0
20416,ORD0105,17,1,40.0
20417,ORD0105,27,1,40.0
20418,ORD0105,37,1,40.0
20419,ORD0105,47,1,40.0
20420,ORD0105,57,1,40.0
20421,ORD0105,67,1,40.0
20422,ORD0105,77,1,40.0
20423,ORD0105,87,1,40.0
20424,ORD0105,97,1,40.0
20425,ORD0105,107,1,40.0
20426,ORD0105,117,1,40.0
20427,ORD0105,127,1,40.0
20428,ORD0105,137,1,40.0
20429,ORD0105,147,1,40.0
20430,ORD0105,157,1,40.0
20431,ORD0106,4,3,60.0
20432,ORD0106,14,3,60.0
20433,ORD0106,24,3,60.0
20434,ORD0106,34,3,60.0
20435,ORD0106,44,3,60.0
20436,ORD0106,54,3,60.0
20437,ORD0106,64,3,60.0
20438,ORD0106,74,3,60.0
20439,ORD0106,84,3,60.0
20440,ORD0106,94,3,60.0
20441,ORD0106,104,3,60.0
20442,ORD0106,114,3,60.0
20443,ORD0106,124,3,60.0
20444,ORD0106,134,3,60.0
20445,ORD0106,144,3,60.0
20446,ORD0106,154,3,60.0
20447,ORD0107,7,3,120.0
20448,ORD0107,17,3,120.0
20449,ORD0107,27,3,120.0
20450,ORD0107,37,3,120.0
20451,ORD0107,47,3,120.0
20452,ORD0107,57,3,120.0
20453,ORD0107,67,3,120.0
20454,ORD0107,77,3,120.0
20455,ORD0107,87,3,120.0
20456,ORD0107,97,3,120.0
20457,ORD0107,107,3,120.0
20458,ORD0107,117,3,120.0
20459,ORD0107,127,3,120.0
20460,ORD0107,137,3,120.0
20461,ORD0107,147,3,120.0
20462,ORD0107,157,3,120.0
20463,ORD0108,2,2,200.0
20464,ORD0108,12,2,200.0
20465,ORD0108,22,2,200.0
20466,ORD0108,32,2,200.0
20467,ORD0108,42,2,200.0
20468,ORD0108,52,2,200.0
20469,ORD0108,62,2,200.0
20470,ORD0108,72,2,200.0
20471,ORD0108,82,2,200.0
20472,ORD0108,92,2,200.0
20473,ORD0108,102,2,200.0
20474,ORD0108,112,2,200.0
20475,ORD0108,122,2,200.0
20476,ORD0108,132,2,200.0
20477,ORD0108,142,2,200.0
20478,ORD0108,152,2,200.0
20479,ORD0109,7,5,200.0
20480,ORD0109,17,5,200.0
20481,ORD0109,27,5,200.0
20482,ORD0109,37,5,200.0
20483,ORD0109,47,5,200.0
20484,ORD0109,57,5,200.0
20485,ORD0109,67,5,200.0
20486,ORD0109,77,5,200.0
20487,ORD0109,87,5,200.0
20488,ORD0109,97,5,200.0
20489,ORD0109,107,5,200.0
20490,ORD0109,117,5,200.0
20491,ORD0109,127,5,200.0
20492,ORD0109,137,5,200.0
20493,ORD0109,147,5,200.0
20494,ORD0109,157,5,200.0
20495,ORD0110,5,5,2500.0
20496,ORD0110,15,5,2500.0
20497,ORD0110,25,5,2500.0
20498,ORD0110,35,5,2500.0
20499,ORD0110,45,5,2500.0
20500,ORD0110,55,5,2500.0
20501,ORD0110,65,5,2500.0
20502,ORD0110,75,5,2500.0
20503,ORD0110,85,5,2500.0
20504,ORD0110,95,5,2500.0
20505,ORD0110,105,5,2500.0
20506,ORD0110,115,5,2500.0
20507,ORD0110,125,5,2500.0
20508,ORD0110,135,5,2500.0
20509,ORD0110,145,5,2500.0
20510,ORD0110,155,5,2500.0
20511,ORD0111,8,4,3200.0
20512,ORD0111,18,4,3200.0
20513,ORD0111,28,4,3200.0
20514,ORD0111,38,4,3200.0
20515,ORD0111,48,4,3200.0
20516,ORD0111,58,4,3200.0
20517,ORD0111,68,4,3200.0
20518,ORD0111,78,4,3200.0
20519,ORD0111,88,4,3200.0
20520,ORD0111,98,4,3200.0
20521,ORD0111,108,4,3200.0
20522,ORD0111,118,4,3200.0
20523,ORD0111,128,4,3200.0
20524,ORD0111,138,4,3200.0
20525,ORD0111,148,4,3200.0
20526,ORD0111,158,4,3200.0
20527,ORD0112,9,2,1200.0
20528,ORD0112,19,2,1200.0
20529,ORD0112,29,2,1200.0
20530,ORD0112,39,2,1200.0
20531,ORD0112,49,2,1200.0
20532,ORD0112,59,2,1200.0
20533,ORD0112,69,2,1200.0
20534,ORD0112,79,2,1200.0
20535,ORD0112,89,2,1200.0
20536,ORD0112,99,2,1200.0
20537,ORD0112,109,2,1200.0
20538,ORD0112,119,2,1200.0
20539,ORD0112,129,2,1200.0
20540,ORD0112,139,2,1200.0
20541,ORD0112,149,2,1200.0
20542,ORD0112,159,2,1200.0
20543,ORD0113,6,5,75.0
20544,ORD0113,16,5,75.0
20545,ORD0113,26,5,75.0
20546,ORD0113,36,5,75.0
20547,ORD0113,46,5,75.0
20548,ORD0113,56,5,75.0
20549,ORD0113,66,5,75.0
20550,ORD0113,76,5,75.0
20551,ORD0113,86,5,75.0
20552,ORD0113,96,5,75.0
20553,ORD0113,106,5,75.0
20554,ORD0113,116,5,75.0
20555,ORD0113,126,5,75.0
20556,ORD0113,136,5,75.0
20557,ORD0113,146,5,75.0
20558,ORD0113,156,5,75.0
20559,ORD0114,1,1,60.0
20560,ORD0114,11,1,60.0
20561,ORD0114,21,1,60.0
20562,ORD0114,31,1,60.0
20563,ORD0114,41,1,60.0
20564,ORD0114,51,1,60.0
20565,ORD0114,61,1,60.0
20566,ORD0114,71,1,60.0
20567,ORD0114,81,1,60.0
20568,ORD0114,91,1,60.0
20569,ORD0114,101,1,60.0
20570,ORD0114,111,1,60.0
20571,ORD0114,121,1,60.0
20572,ORD0114,131,1,60.0
20573,ORD0114,141,1,60.0
20574,ORD0114,151,1,60.0
20575,ORD0115,1,3,180.0
20576,ORD0115,11,3,180.0
20577,ORD0115,21,3,180.0
20578,ORD0115,31,3,180.0
20579,ORD0115,41,3,180.0
20580,ORD0115,51,3,180.0
20581,ORD0115,61,3,180.0
20582,ORD0115,71,3,180.0
20583,ORD0115,81,3,180.0
20584,ORD0115,91,3,180.0
20585,ORD0115,101,3,180.0
20586,ORD0115,111,3,180.0
20587,ORD0115,121,3,180.0
20588,ORD0115,131,3,180.0
20589,ORD0115,141,3,180.0
20590,ORD0115,151,3,180.0
20591,ORD0116,8,4,3200.0
20592,ORD0116,18,4,3200.0
20593,ORD0116,28,4,3200.0
20594,ORD0116,38,4,3200.0
20595,ORD0116,48,4,3200.0
20596,ORD0116,58,4,3200.0
20597,ORD0116,68,4,3200.0
20598,ORD0116,78,4,3200.0
20599,ORD0116,88,4,3200.0
20600,ORD0116,98,4,3200.0
20601,ORD0116,108,4,3200.0
20602,ORD0116,118,4,3200.0
20603,ORD0116,128,4,3200.0
20604,ORD0116,138,4,3200.0
20605,ORD0116,148,4,3200.0
20606,ORD0116,158,4,3200.0
20607,ORD0117,4,1,20.0
20608,ORD0117,14,1,20.0
20609,ORD0117,24,1,20.0
20610,ORD0117,34,1,20.0
20611,ORD0117,44,1,20.0
20612,ORD0117,54,1,20.0
20613,ORD0117,64,1,20.0
20614,ORD0117,74,1,20.0
20615,ORD0117,84,1,20.0
20616,ORD0117,94,1,20.0
20617,ORD0117,104,1,20.0
20618,ORD0117,114,1,20.0
20619,ORD0117,124,1,20.0
20620,ORD0117,134,1,20.0
20621,ORD0117,144,1,20.0
20622,ORD0117,154,1,20.0
20623,ORD0118,2,5,500.0
20624,ORD0118,12,5,500.0
20625,ORD0118,22,5,500.0
20626,ORD0118,32,5,500.0
20627,ORD0118,42,5,500.0
20628,ORD0118,52,5,500.0
20629,ORD0118,62,5,500.0
20630,ORD0118,72,5,500.0
20631,ORD0118,82,5,500.0
20632,ORD0118,92,5,500.0
20633,ORD0118,102,5,500.0
20634,ORD0118,112,5,500.0
20635,ORD0118,122,5,500.0
20636,ORD0118,132,5,500.0
20637,ORD0118,142,5,500.0
20638,ORD0118,152,5,500.0
20639,ORD0119,5,2,1000.0
20640,ORD0119,15,2,1000.0
20641,ORD0119,25,2,1000.0
20642,ORD0119,35,2,1000.0
20643,ORD0119,45,2,1000.0
20644,ORD0119,55,2,1000.0
20645,ORD0119,65,2,1000.0
20646,ORD0119,75,2,1000.0
20647,ORD0119,85,2,1000.0
20648,ORD0119,95,2,1000.0
20649,ORD0119,105,2,1000.0
20650,ORD0119,115,2,1000.0
20651,ORD0119,125,2,1000.0
20652,ORD0119,135,2,1000.0
20653,ORD0119,145,2,1000.0
20654,ORD0119,155,2,1000.0
20655,ORD0120,8,5,4000.0
20656,ORD0120,18,5,4000.0
20657,ORD0120,28,5,4000.0
20658,ORD0120,38,5,4000.0
20659,ORD0120,48,5,4000.0
20660,ORD0120,58,5,4000.0
20661,ORD0120,68,5,4000.0
20662,ORD0120,78,5,4000.0
20663,ORD0120,88,5,4000.0
20664,ORD0120,98,5,4000.0
20665,ORD0120,108,5,4000.0
20666,ORD0120,118,5,4000.0
20667,ORD0120,128,5,4000.0
20668,ORD0120,138,5,4000.0
20669,ORD0120,148,5,4000.0
20670,ORD0120,158,5,4000.0
20671,ORD0121,5,1,500.0
20672,ORD0121,15,1,500.0
20673,ORD0121,25,1,500.0
20674,ORD0121,35,1,500.0
20675,ORD0121,45,1,500.0
20676,ORD0121,55,1,500.0
20677,ORD0121,65,1,500.0
20678,ORD0121,75,1,500.0
20679,ORD0121,85,1,500.0
20680,ORD0121,95,1,500.0
20681,ORD0121,105,1,500.0
20682,ORD0121,115,1,500.0
20683,ORD0121,125,1,500.0
20684,ORD0121,135,1,500.0
20685,ORD0121,145,1,500.0
20686,ORD0121,155,1,500.0
20687,ORD0122,8,3,2400.0
20688,ORD0122,18,3,2400.0
20689,ORD0122,28,3,2400.0
20690,ORD0122,38,3,2400.0
20691,ORD0122,48,3,2400.0
20692,ORD0122,58,3,2400.0
20693,ORD0122,68,3,2400.0
20694,ORD0122,78,3,2400.0
20695,ORD0122,88,3,2400.0
20696,ORD0122,98,3,2400.0
20697,ORD0122,108,3,2400.0
20698,ORD0122,118,3,2400.0
20699,ORD0122,128,3,2400.0
20700,ORD0122,138,3,2400.0
20701,ORD0122,148,3,2400.0
20702,ORD0122,158,3,2400.0
20703,ORD0123,6,3,45.0
20704,ORD0123,16,3,45.0
20705,ORD0123,26,3,45.0
20706,ORD0123,36,3,45.0
20707,ORD0123,46,3,45.0
20708,ORD0123,56,3,45.0
20709,ORD0123,66,3,45.0
20710,ORD0123,76,3,45.0
20711,ORD0123,86,3,45.0
20712,ORD0123,96,3,45.0
20713,ORD0123,106,3,45.0
20714,ORD0123,116,3,45.0
20715,ORD0123,126,3,45.0
20716,ORD0123,136,3,45.0
20717,ORD0123,146,3,45.0
20718,ORD0123,156,3,45.0
20719,ORD0124,6,1,15.0
20720,ORD0124,16,1,15.0
20721,ORD0124,26,1,15.0
20722,ORD0124,36,1,15.0
20723,ORD0124,46,1,15.0
20724,ORD0124,56,1,15.0
20725,ORD0124,66,1,15.0
20726,ORD0124,76,1,15.0
20727,ORD0124,86,1,15.0
20728,ORD0124,96,1,15.0
20729,ORD0124,106,1,15.0
20730,ORD0124,116,1,15.0
20731,ORD0124,126,1,15.0
20732,ORD0124,136,1,15.0
20733,ORD0124,146,1,15.0
20734,ORD0124,156,1,15.0
20735,ORD0125,5,1,500.0
20736,ORD0125,15,1,500.0
20737,ORD0125,25,1,500.0
20738,ORD0125,35,1,500.0
20739,ORD0125,45,1,500.0
20740,ORD0125,55,1,500.0
20741,ORD0125,65,1,500.0
20742,ORD0125,75,1,500.0
20743,ORD0125,85,1,500.0
20744,ORD0125,95,1,500.0
20745,ORD0125,105,1,500.0
20746,ORD0125,115,1,500.0
20747,ORD0125,125,1,500.0
20748,ORD0125,135,1,500.0
20749,ORD0125,145,1,500.0
20750,ORD0125,155,1,500.0
20751,ORD0126,10,5,6000.0
20752,ORD0126,20,5,6000.0
20753,ORD0126,30,5,6000.0
20754,ORD0126,40,5,6000.0
20755,ORD0126,50,5,6000.0
20756,ORD0126,60,5,6000.0
20757,ORD0126,70,5,6000.0
20758,ORD0126,80,5,6000.0
20759,ORD0126,90,5,6000.0
20760,ORD0126,100,5,6000.0
20761,ORD0126,110,5,6000.0
20762,ORD0126,120,5,6000.0
20763,ORD0126,130,5,6000.0
20764,ORD0126,140,5,6000.0
20765,ORD0126,150,5,6000.0
20766,ORD0126,160,5,6000.0
20767,ORD0127,4,3,60.0
20768,ORD0127,14,3,60.0
20769,ORD0127,24,3,60.0
20770,ORD0127,34,3,60.0
20771,ORD0127,44,3,60.0
20772,ORD0127,54,3,60.0
20773,ORD0127,64,3,60.0
20774,ORD0127,74,3,60.0
20775,ORD0127,84,3,60.0
20776,ORD0127,94,3,60.0
20777,ORD0127,104,3,60.0
20778,ORD0127,114,3,60.0
20779,ORD0127,124,3,60.0
20780,ORD0127,134,3,60.0
20781,ORD0127,144,3,60.0
20782,ORD0127,154,3,60.0
20783,ORD0128,3,2,300.0
20784,ORD0128,13,2,300.0
20785,ORD0128,23,2,300.0
20786,ORD0128,33,2,300.0
20787,ORD0128,43,2,300.0
20788,ORD0128,53,2,300.0
20789,ORD0128,63,2,300.0
20790,ORD0128,73,2,300.0
20791,ORD0128,83,2,300.0
20792,ORD0128,93,2,300.0
20793,ORD0128,103,2,300.0
20794,ORD0128,113,2,300.0
20795,ORD0128,123,2,300.0
20796,ORD0128,133,2,300.0
20797,ORD0128,143,2,300.0
20798,ORD0128,153,2,300.0
20799,ORD0129,7,5,200.0
20800,ORD0129,17,5,200.0
20801,ORD0129,27,5,200.0
20802,ORD0129,37,5,200.0
20803,ORD0129,47,5,200.0
20804,ORD0129,57,5,200.0
20805,ORD0129,67,5,200.0
20806,ORD0129,77,5,200.0
20807,ORD0129,87,5,200.0
20808,ORD0129,97,5,200.0
20809,ORD0129,107,5,200.0
20810,ORD0129,117,5,200.0
20811,ORD0129,127,5,200.0
20812,ORD0129,137,5,200.0
20813,ORD0129,147,5,200.0
20814,ORD0129,157,5,200.0
20815,ORD0130,3,5,750.0
20816,ORD0130,13,5,750.0
20817,ORD0130,23,5,750.0
20818,ORD0130,33,5,750.0
20819,ORD0130,43,5,750.0
20820,ORD0130,53,5,750.0
20821,ORD0130,63,5,750.0
20822,ORD0130,73,5,750.0
20823,ORD0130,83,5,750.0
20824,ORD0130,93,5,750.0
20825,ORD0130,103,5,750.0
20826,ORD0130,113,5,750.0
20827,ORD0130,123,5,750.0
20828,ORD0130,133,5,750.0
20829,ORD0130,143,5,750.0
20830,ORD0130,153,5,750.0
20831,ORD0131,7,2,80.0
20832,ORD0131,17,2,80.0
20833,ORD0131,27,2,80.0
20834,ORD0131,37,2,80.0
20835,ORD0131,47,2,80.0
20836,ORD0131,57,2,80.0
20837,ORD0131,67,2,80.0
20838,ORD0131,77,2,80.0
20839,ORD0131,87,2,80.0
20840,ORD0131,97,2,80.0
20841,ORD0131,107,2,80.0
20842,ORD0131,117,2,80.0
20843,ORD0131,127,2,80.0
20844,ORD0131,137,2,80.0
20845,ORD0131,147,2,80.0
20846,ORD0131,157,2,80.0
20847,ORD0132,5,2,1000.0
20848,ORD0132,15,2,1000.0
20849,ORD0132,25,2,1000.0
20850,ORD0132,35,2,1000.0
20851,ORD0132,45,2,1000.0
20852,ORD0132,55,2,1000.0
20853,ORD0132,65,2,1000.0
20854,ORD0132,75,2,1000.0
20855,ORD0132,85,2,1000.0
20856,ORD0132,95,2,1000.0
20857,ORD0132,105,2,1000.0
20858,ORD0132,115,2,1000.0
20859,ORD0132,125,2,1000.0
20860,ORD0132,135,2,1000.0
20861,ORD0132,145,2,1000.0
20862,ORD0132,155,2,1000.0
20863,ORD0133,8,1,800.0
20864,ORD0133,18,1,800.0
20865,ORD0133,28,1,800.0
20866,ORD0133,38,1,800.0
20867,ORD0133,48,1,800.0
20868,ORD0133,58,1,800.0
20869,ORD0133,68,1,800.0
20870,ORD0133,78,1,800.0
20871,ORD0133,88,1,800.0
20872,ORD0133,98,1,800.0
20873,ORD0133,108,1,800.0
20874,ORD0133,118,1,800.0
20875,ORD0133,128,1,800.0
20876,ORD0133,138,1,800.0
20877,ORD0133,148,1,800.0
20878,ORD0133,158,1,800.0
20879,ORD0134,5,5,2500.0
20880,ORD0134,15,5,2500.0
20881,ORD0134,25,5,2500.0
20882,ORD0134,35,5,2500.0
20883,ORD0134,45,5,2500.0
20884,ORD0134,55,5,2500.0
20885,ORD0134,65,5,2500.0
20886,ORD0134,75,5,2500.0
20887,ORD0134,85,5,2500.0
20888,ORD0134,95,5,2500.0
20889,ORD0134,105,5,2500.0
20890,ORD0134,115,5,2500.0
20891,ORD0134,125,5,2500.0
20892,ORD0134,135,5,2500.0
20893,ORD0134,145,5,2500.0
20894,ORD0134,155,5,2500.0
20895,ORD0135,4,1,20.0
20896,ORD0135,14,1,20.0
20897,ORD0135,24,1,20.0
20898,ORD0135,34,1,20.0
20899,ORD0135,44,1,20.0
20900,ORD0135,54,1,20.0
20901,ORD0135,64,1,20.0
20902,ORD0135,74,1,20.0
20903,ORD0135,84,1,20.0
20904,ORD0135,94,1,20.0
20905,ORD0135,104,1,20.0
20906,ORD0135,114,1,20.0
20907,ORD0135,124,1,20.0
20908,ORD0135,134,1,20.0
20909,ORD0135,144,1,20.0
20910,ORD0135,154,1,20.0
20911,ORD0136,10,2,2400.0
20912,ORD0136,20,2,2400.0
20913,ORD0136,30,2,2400.0
20914,ORD0136,40,2,2400.0
20915,ORD0136,50,2,2400.0
20916,ORD0136,60,2,2400.0
20917,ORD0136,70,2,2400.0
20918,ORD0136,80,2,2400.0
20919,ORD0136,90,2,2400.0
20920,ORD0136,100,2,2400.0
20921,ORD0136,110,2,2400.0
20922,ORD0136,120,2,2400.0
20923,ORD0136,130,2,2400.0
20924,ORD0136,140,2,2400.0
20925,ORD0136,150,2,2400.0
20926,ORD0136,160,2,2400.0
20927,ORD0137,3,3,450.0
20928,ORD0137,13,3,450.0
20929,ORD0137,23,3,450.0
20930,ORD0137,33,3,450.0
20931,ORD0137,43,3,450.0
20932,ORD0137,53,3,450.0
20933,ORD0137,63,3,450.0
20934,ORD0137,73,3,450.0
20935,ORD0137,83,3,450.0
20936,ORD0137,93,3,450.0
20937,ORD0137,103,3,450.0
20938,ORD0137,113,3,450.0
20939,ORD0137,123,3,450.0
20940,ORD0137,133,3,450.0
20941,ORD0137,143,3,450.0
20942,ORD0137,153,3,450.0
20943,ORD0138,3,5,750.0
20944,ORD0138,13,5,750.0
20945,ORD0138,23,5,750.0
20946,ORD0138,33,5,750.0
20947,ORD0138,43,5,750.0
20948,ORD0138,53,5,750.0
20949,ORD0138,63,5,750.0
20950,ORD0138,73,5,750.0
20951,ORD0138,83,5,750.0
20952,ORD0138,93,5,750.0
20953,ORD0138,103,5,750.0
20954,ORD0138,113,5,750.0
20955,ORD0138,123,5,750.0
20956,ORD0138,133,5,750.0
20957,ORD0138,143,5,750.0
20958,ORD0138,153,5,750.0
20959,ORD0139,8,2,1600.0
20960,ORD0139,18,2,1600.0
20961,ORD0139,28,2,1600.0
20962,ORD0139,38,2,1600.0
20963,ORD0139,48,2,1600.0
20964,ORD0139,58,2,1600.0
20965,ORD0139,68,2,1600.0
20966,ORD0139,78,2,1600.0
20967,ORD0139,88,2,1600.0
20968,ORD0139,98,2,1600.0
20969,ORD0139,108,2,1600.0
20970,ORD0139,118,2,1600.0
20971,ORD0139,128,2,1600.0
20972,ORD0139,138,2,1600.0
20973,ORD0139,148,2,1600.0
20974,ORD0139,158,2,1600.0
20975,ORD0140,3,2,300.0
20976,ORD0140,13,2,300.0
20977,ORD0140,23,2,300.0
20978,ORD0140,33,2,300.0
20979,ORD0140,43,2,300.0
20980,ORD0140,53,2,300.0
20981,ORD0140,63,2,300.0
20982,ORD0140,73,2,300.0
20983,ORD0140,83,2,300.0
20984,ORD0140,93,2,300.0
20985,ORD0140,103,2,300.0
20986,ORD0140,113,2,300.0
20987,ORD0140,123,2,300.0
20988,ORD0140,133,2,300.0
20989,ORD0140,143,2,300.0
20990,ORD0140,153,2,300.0
20991,ORD0141,5,2,1000.0
20992,ORD0141,15,2,1000.0
20993,ORD0141,25,2,1000.0
20994,ORD0141,35,2,1000.0
20995,ORD0141,45,2,1000.0
20996,ORD0141,55,2,1000.0
20997,ORD0141,65,2,1000.0
20998,ORD0141,75,2,1000.0
20999,ORD0141,85,2,1000.0
21000,ORD0141,95,2,1000.0
21001,ORD0141,105,2,1000.0
21002,ORD0141,115,2,1000.0
21003,ORD0141,125,2,1000.0
21004,ORD0141,135,2,1000.0
21005,ORD0141,145,2,1000.0
21006,ORD0141,155,2,1000.0
21007,ORD0142,5,3,1500.0
21008,ORD0142,15,3,1500.0
21009,ORD0142,25,3,1500.0
21010,ORD0142,35,3,1500.0
21011,ORD0142,45,3,1500.0
21012,ORD0142,55,3,1500.0
21013,ORD0142,65,3,1500.0
21014,ORD0142,75,3,1500.0
21015,ORD0142,85,3,1500.0
21016,ORD0142,95,3,1500.0
21017,ORD0142,105,3,1500.0
21018,ORD0142,115,3,1500.0
21019,ORD0142,125,3,1500.0
21020,ORD0142,135,3,1500.0
21021,ORD0142,145,3,1500.0
21022,ORD0142,155,3,1500.0
21023,ORD0143,10,2,2400.0
21024,ORD0143,20,2,2400.0
21025,ORD0143,30,2,2400.0
21026,ORD0143,40,2,2400.0
21027,ORD0143,50,2,2400.0
21028,ORD0143,60,2,2400.0
21029,ORD0143,70,2,2400.0
21030,ORD0143,80,2,2400.0
21031,ORD0143,90,2,2400.0
21032,ORD0143,100,2,2400.0
21033,ORD0143,110,2,2400.0
21034,ORD0143,120,2,2400.0
21035,ORD0143,130,2,2400.0
21036,ORD0143,140,2,2400.0
21037,ORD0143,150,2,2400.0
21038,ORD0143,160,2,2400.0
21039,ORD0144,7,2,80.0
21040,ORD0144,17,2,80.0
21041,ORD0144,27,2,80.0
21042,ORD0144,37,2,80.0
21043,ORD0144,47,2,80.0
21044,ORD0144,57,2,80.0
21045,ORD0144,67,2,80.0
21046,ORD0144,77,2,80.0
21047,ORD0144,87,2,80.0
21048,ORD0144,97,2,80.0
21049,ORD0144,107,2,80.0
21050,ORD0144,117,2,80.0
21051,ORD0144,127,2,80.0
21052,ORD0144,137,2,80.0
21053,ORD0144,147,2,80.0
21054,ORD0144,157,2,80.0
21055,ORD0145,3,2,300.0
21056,ORD0145,13,2,300.0
21057,ORD0145,23,2,300.0
21058,ORD0145,33,2,300.0
21059,ORD0145,43,2,300.0
21060,ORD0145,53,2,300.0
21061,ORD0145,63,2,300.0
21062,ORD0145,73,2,300.0
21063,ORD0145,83,2,300.0
21064,ORD0145,93,2,300.0
21065,ORD0145,103,2,300.0
21066,ORD0145,113,2,300.0
21067,ORD0145,123,2,300.0
21068,ORD0145,133,2,300.0
21069,ORD0145,143,2,300.0
21070,ORD0145,153,2,300.0
21071,ORD0146,3,2,300.0
21072,ORD0146,13,2,300.0
21073,ORD0146,23,2,300.0
21074,ORD0146,33,2,300.0
21075,ORD0146,43,2,300.0
21076,ORD0146,53,2,300.0
21077,ORD0146,63,2,300.0
21078,ORD0146,73,2,300.0
21079,ORD0146,83,2,300.0
21080,ORD0146,93,2,300.0
21081,ORD0146,103,2,300.0
21082,ORD0146,113,2,300.0
21083,ORD0146,123,2,300.0
21084,ORD0146,133,2,300.0
21085,ORD0146,143,2,300.0
21086,ORD0146,153,2,300.0
21087,ORD0147,1,5,300.0
21088,ORD0147,11,5,300.0
21089,ORD0147,21,5,300.0
21090,ORD0147,31,5,300.0
21091,ORD0147,41,5,300.0
21092,ORD0147,51,5,300.0
21093,ORD0147,61,5,300.0
21094,ORD0147,71,5,300.0
21095,ORD0147,81,5,300.0
21096,ORD0147,91,5,300.0
21097,ORD0147,101,5,300.0
21098,ORD0147,111,5,300.0
21099,ORD0147,121,5,300.0
21100,ORD0147,131,5,300.0
21101,ORD0147,141,5,300.0
21102,ORD0147,151,5,300.0
21103,ORD0148,2,4,400.0
21104,ORD0148,12,4,400.0
21105,ORD0148,22,4,400.0
21106,ORD0148,32,4,400.0
21107,ORD0148,42,4,400.0
21108,ORD0148,52,4,400.0
21109,ORD0148,62,4,400.0
21110,ORD0148,72,4,400.0
21111,ORD0148,82,4,400.0
21112,ORD0148,92,4,400.0
21113,ORD0148,102,4,400.0
21114,ORD0148,112,4,400.0
21115,ORD0148,122,4,400.0
21116,ORD0148,132,4,400.0
21117,ORD0148,142,4,400.0
21118,ORD0148,152,4,400.0
21119,ORD0149,1,3,180.0
21120,ORD0149,11,3,180.0
21121,ORD0149,21,3,180.0
21122,ORD0149,31,3,180.0
21123,ORD0149,41,3,180.0
21124,ORD0149,51,3,180.0
21125,ORD0149,61,3,180.0
21126,ORD0149,71,3,180.0
21127,ORD0149,81,3,180.0
21128,ORD0149,91,3,180.0
21129,ORD0149,101,3,180.0
21130,ORD0149,111,3,180.0
21131,ORD0149,121,3,180.0
21132,ORD0149,131,3,180.0
21133,ORD0149,141,3,180.0
21134,ORD0149,151,3,180.0
21135,ORD0150,6,4,60.0
21136,ORD0150,16,4,60.0
21137,ORD0150,26,4,60.0
21138,ORD0150,36,4,60.0
21139,ORD0150,46,4,60.0
21140,ORD0150,56,4,60.0
21141,ORD0150,66,4,60.0
21142,ORD0150,76,4,60.0
21143,ORD0150,86,4,60.0
21144,ORD0150,96,4,60.0
21145,ORD0150,106,4,60.0
21146,ORD0150,116,4,60.0
21147,ORD0150,126,4,60.0
21148,ORD0150,136,4,60.0
21149,ORD0150,146,4,60.0
21150,ORD0150,156,4,60.0
21151,ORD0151,9,4,2400.0
21152,ORD0151,19,4,2400.0
21153,ORD0151,29,4,2400.0
21154,ORD0151,39,4,2400.0
21155,ORD0151,49,4,2400.0
21156,ORD0151,59,4,2400.0
21157,ORD0151,69,4,2400.0
21158,ORD0151,79,4,2400.0
21159,ORD0151,89,4,2400.0
21160,ORD0151,99,4,2400.0
21161,ORD0151,109,4,2400.0
21162,ORD0151,119,4,2400.0
21163,ORD0151,129,4,2400.0
21164,ORD0151,139,4,2400.0
21165,ORD0151,149,4,2400.0
21166,ORD0151,159,4,2400.0
21167,ORD0152,3,1,150.0
21168,ORD0152,13,1,150.0
21169,ORD0152,23,1,150.0
